year,geo_name,geo,adult_smoking,adult_obesity,excessive_drinking,motor_vehicle_crash_deaths,homicide_rate,sexually_transmitted_infections,health_care_costs,diabetes,hiv_prevalence_rate,violent_crime,alcoholimpaired_driving_deaths
2015,Miami County,05000US20121,0.147,0.35,0.144,17.71,None,156.4,9376,0.093,33.8,182.44,0.257
2015,Mitchell County,05000US20123,0.142,0.29,0.125,29.16,None,220.3,11441,0.107,None,313.55,0.111
2015,Montgomery County,05000US20125,0.229,0.351,0.106,25.94,5.1,507.8,9282,0.137,50.4,504.44,0.31
2015,Morris County,05000US20127,0.139,0.329,0.184,31.34,None,256.2,10307,0.097,None,168.52,0.333
2015,Morton County,05000US20129,0.274,0.329,None,None,None,220.9,8373,0.102,None,334.66,0.286
2015,Nemaha County,05000US20131,0.096,0.322,0.17,22.37,None,79,9087,0.108,None,140.59,0.571
2015,Neosho County,05000US20133,0.169,0.325,0.161,23.36,None,262.1,10156,0.12,None,235.59,0.455
2015,Ness County,05000US20135,0.245,0.303,None,45.89,None,None,11228,0.113,None,149.41,0.625
2015,Norton County,05000US20137,0.21,0.354,None,None,None,106.9,9103,0.103,102.3,99.75,0.4
2015,Osage County,05000US20139,0.249,0.387,0.145,34.91,None,167.3,8730,0.128,66.2,245.96,0.31
2015,Osborne County,05000US20141,None,0.328,None,36.76,None,210.2,10586,0.12,None,123.2,0.333
2015,Ottawa County,05000US20143,0.116,0.326,0.095,None,None,164.7,9203,0.112,None,212.75,0.308
2015,Pawnee County,05000US20145,0.216,0.327,0.109,None,None,202.1,11423,0.104,None,294.72,0.267
2015,Phillips County,05000US20147,0.124,0.328,0.127,28.15,None,181.2,10665,0.12,None,82.83,0.2
2015,Pottawatomie County,05000US20149,0.187,0.32,0.138,16.89,None,156.9,10112,0.125,47.9,213.79,0.182
2015,Pratt County,05000US20151,0.178,0.312,0.103,14.76,None,185,7838,0.096,None,340.23,0.45
2015,Rawlins County,05000US20153,None,0.358,None,None,None,None,10510,0.128,None,92.36,1
2015,Reno County,05000US20155,0.191,0.334,0.126,20.26,3.2,285.5,9172,0.114,47.5,440.32,0.204
2015,Republic County,05000US20157,0.174,0.288,0.194,None,None,123.5,9121,0.115,None,107.21,0.167
2015,Rice County,05000US20159,0.157,0.309,0.075,24.05,None,160.2,9981,0.117,None,125.18,0.385
2015,Riley County,05000US20161,0.156,0.267,0.18,5.47,None,556.2,7799,0.06,58.8,262.44,0.13
2015,Rooks County,05000US20163,0.216,0.303,None,38.23,None,134,9082,0.113,None,58.78,0.333
2015,Rush County,05000US20165,0.284,0.312,0.143,None,None,None,10397,0.105,None,182,0.25
2015,Russell County,05000US20167,0.191,0.315,0.111,26.83,None,230.3,11480,0.13,None,376.62,0.556
2015,Saline County,05000US20169,0.179,0.317,0.153,10.35,5.2,500.1,8607,0.109,58.4,364.66,0.31
2015,Scott County,05000US20171,None,0.309,None,32.56,None,243.1,13638,0.094,None,262.84,0
2015,"Sedgwick County, KS",05000US20173,0.189,0.294,0.147,11.91,5.9,564,9176,0.099,176.8,647.87,0.346
2015,Seward County,05000US20175,0.108,0.328,0.112,29.42,None,437.4,7992,0.087,147.9,372.68,0.429
2015,"Shawnee County, KS",05000US20177,0.188,0.325,0.152,9.71,8.8,449.7,9146,0.101,119.4,454.82,0.282
2015,Sheridan County,05000US20179,None,0.312,0.247,None,None,197,11474,0.108,None,0,0.429
2015,Sherman County,05000US20181,0.163,0.323,None,37.93,None,130.9,10149,0.111,None,230.07,0.278
2015,Smith County,05000US20183,0.099,0.319,None,None,None,None,9291,0.116,None,None,0.556
2015,Stafford County,05000US20185,0.277,0.341,None,42.08,None,206.5,8616,0.105,None,195.56,0.077
2015,Stanton County,05000US20187,None,0.311,None,None,None,None,8313,0.1,None,111.51,0
2015,Stevens County,05000US20189,0.245,0.34,0.177,43.59,None,173.7,9696,0.105,None,34.24,0.25
2015,Sumner County,05000US20191,0.207,0.361,0.145,20.74,None,278.8,8279,0.134,75.6,248.31,0.343
2015,Thomas County,05000US20193,0.151,0.309,None,20.12,None,226.7,10403,0.088,None,259.76,0.25
2015,Trego County,05000US20195,0.165,0.32,0.279,None,None,None,15402,0.106,None,156.15,0.25
2015,Wabaunsee County,05000US20197,0.172,0.318,0.194,22.4,None,156.3,8272,0.103,None,197.73,0.077
2015,Wallace County,05000US20199,None,0.32,None,None,None,None,17041,0.114,None,66.93,0.333
2015,Washington County,05000US20201,0.185,0.334,0.216,26.92,None,69.5,9413,0.11,None,85.67,0.111
2015,Wichita County,05000US20203,0.144,0.327,None,None,None,None,10760,0.103,None,206.79,0.4
2015,Wilson County,05000US20205,0.226,0.349,0.121,22.58,None,87.9,10895,0.114,None,264.86,0.25
2015,Woodson County,05000US20207,0.242,0.283,None,64.27,None,None,9988,0.119,None,301.57,0.143
2015,"Wyandotte County, KS",05000US20209,0.25,0.386,0.149,14.44,17.9,740.9,10371,0.132,387.8,592.37,0.312
2015,Adair County,05000US21001,0.34,0.334,None,24.59,None,283.8,10599,0.123,None,65.87,0.261
2015,Allen County,05000US21003,0.31,0.319,None,22.34,None,257.3,12168,0.119,70.7,73.04,0.105
2015,Anderson County,05000US21005,0.185,0.333,None,15.46,None,294.6,9300,0.123,76.4,81.93,0.364
2015,Ballard County,05000US21007,0.312,0.339,None,39.86,None,420,10559,0.139,None,100.69,0.2
2015,Barren County,05000US21009,0.264,0.308,0.095,26.59,3.9,232.2,10379,0.134,56.4,108.65,0.239
2015,Bath County,05000US21011,0.321,0.318,0.133,28.27,None,279.6,10592,0.124,None,None,0.143
2015,Bell County,05000US21013,0.264,0.327,None,21.41,4.7,308.7,11620,0.143,51.8,163.24,0.259
2015,"Boone County, KY",05000US21015,0.178,0.302,0.176,8.56,2.5,272.5,11588,0.109,85.6,137.59,0.286
2015,Bourbon County,05000US21017,0.208,0.324,None,23.62,7.4,265.3,9010,0.128,99.3,153.2,0.353
2015,Boyd County,05000US21019,0.254,0.354,0.096,15.06,None,331.5,11569,0.147,111.6,204.67,0.25
2015,Boyle County,05000US21021,0.209,0.296,None,18.15,None,512.9,9529,0.116,88.7,225.37,0.1
2015,Bracken County,05000US21023,0.326,0.303,0.094,26.94,None,270.8,11606,0.125,71.6,71.94,0.167
2015,Breathitt County,05000US21025,0.306,0.411,0.044,43.66,None,73.3,11233,0.151,None,None,0.32
2015,Breckinridge County,05000US21027,0.306,0.366,None,26.47,None,219.2,10999,0.146,None,54.49,0.333
2015,Bullitt County,05000US21029,0.277,0.315,0.11,12.66,2.1,229.3,11323,0.12,85.9,115.84,0.227
2015,Butler County,05000US21031,0.175,0.331,0.123,46.95,None,155.8,13256,0.13,94.7,57.4,0.263
2015,Caldwell County,05000US21033,0.304,0.294,None,23.18,None,324.7,10439,0.124,135.6,181.75,0.364
2015,Calloway County,05000US21035,0.235,0.279,0.116,22.79,None,480.7,9024,0.104,68,121.13,0.311
2015,Campbell County,05000US21037,0.243,0.328,0.22,9.73,2.5,359.7,10124,0.104,121.9,193.42,0.286
2015,Carlisle County,05000US21039,None,0.318,None,39.2,None,397.3,9984,0.124,None,39.21,0.5
2015,Carroll County,05000US21041,0.447,0.332,None,33.14,None,311.9,12214,0.139,65.6,79.42,0.421
2015,Carter County,05000US21043,0.334,0.34,0.081,35.04,8.2,157.2,10830,0.145,43.2,60.03,0.343
2015,Casey County,05000US21045,0.303,0.355,0.142,24.18,None,292.3,13489,0.116,37.2,56.29,0.238
2015,Christian County,05000US21047,0.247,0.337,0.121,17.96,6.8,629.7,9661,0.107,138.7,254.35,0.224
2015,Clark County,05000US21049,0.402,0.306,None,17.75,6.6,449.9,10433,0.112,105.2,295.05,0.185
2015,Clay County,05000US21051,0.363,0.305,None,50.55,None,162.4,13996,0.133,113.6,81.06,0.396
2015,Clinton County,05000US21053,0.211,0.318,None,46.28,None,116.7,13043,0.108,70.2,None,0.5
2015,Crittenden County,05000US21055,0.327,0.325,None,24.55,None,204.7,12092,0.132,87.4,39.21,0.5
2015,Cumberland County,05000US21057,0.27,0.355,None,49.68,None,117.3,15320,0.129,None,58.17,0.333
2015,Daviess County,05000US21059,0.241,0.292,0.134,12.2,3,420,9987,0.103,89,173.61,0.362
2015,Edmonson County,05000US21061,0.298,0.365,None,21.28,None,381.1,12097,0.14,None,65.7,0.357
2015,Elliott County,05000US21063,0.314,0.347,None,37.8,None,77.1,11080,0.112,None,38.82,0.444
2015,Estill County,05000US21065,0.361,0.313,None,36.96,None,151.8,10677,0.135,None,72.48,0.167
2015,"Fayette County, KY",05000US21067,0.164,0.27,0.107,9.48,4.8,510.7,9242,0.095,274.5,490.19,0.328
2015,Fleming County,05000US21069,0.291,0.347,0.077,40.74,None,144.2,11062,0.123,None,25.38,0.278
2015,Floyd County,05000US21071,0.288,0.393,0.087,28.79,6.9,179.7,12955,0.17,39,52.59,0.37
2015,Franklin County,05000US21073,0.278,0.321,0.111,10.45,3.9,598.3,12196,0.112,118.1,274.21,0.281
2015,Fulton County,05000US21075,0.3,0.346,None,None,None,735.6,10750,0.123,None,248.96,0.375
2015,Gallatin County,05000US21077,0.451,0.297,None,38.84,None,188.7,13837,0.111,None,68.58,0.3
2015,Garrard County,05000US21079,0.253,0.364,None,14.41,None,201,9400,0.127,None,57.01,0.333
2015,Grant County,05000US21081,0.271,0.356,None,26.12,None,273.6,10542,0.114,91.5,52.44,0.179
2015,Graves County,05000US21083,0.206,0.298,0.106,23.87,6.3,362.2,10631,0.116,96.6,146.09,0.194
2015,Grayson County,05000US21085,0.292,0.341,0.075,23.94,None,312,11051,0.125,41.4,67.23,0.212
2015,Green County,05000US21087,0.307,0.322,None,27.69,None,203.3,12516,0.125,53.3,53.19,0.176
2015,Greenup County,05000US21089,0.228,0.379,0.092,16.64,None,136.2,12389,0.148,35.2,61.09,0.259
2015,Hancock County,05000US21091,0.201,0.339,None,29.99,None,265.1,9324,0.116,None,38.79,0.222
2015,"Hardin County, KY",05000US21093,0.233,0.309,0.079,14.63,3.4,504.6,9925,0.122,114.1,159.29,0.216
2015,Harlan County,05000US21095,0.312,0.341,None,29.6,None,154.2,11900,0.147,41.2,91.44,0.216
2015,Harrison County,05000US21097,0.309,0.279,None,27.43,None,193.3,9553,0.125,32,160.64,0.296
2015,Hart County,05000US21099,0.295,0.327,0.107,18.81,None,288.6,11238,0.138,None,51.09,0.091
2015,Henderson County,05000US21101,0.231,0.327,0.09,15.19,4.6,361.2,10372,0.109,88.9,157.88,0.5
2015,Henry County,05000US21103,0.288,0.33,None,16.64,None,248.1,11518,0.115,155.7,58.86,0.222
2015,Hickman County,05000US21105,0.296,0.343,None,34.99,None,399.7,8678,0.132,144.9,41.7,0.222
2015,Hopkins County,05000US21107,0.239,0.369,0.092,19.51,2.9,419.5,9667,0.125,35.3,114.3,0.289
2015,Jackson County,05000US21109,0.339,0.389,None,37.01,None,165,10612,0.119,42.2,17.97,0.071
2015,"Jefferson County, KY",05000US21111,0.229,0.32,0.15,11.29,9.1,675.5,10089,0.117,367.2,579.11,0.323
2015,Jessamine County,05000US21113,0.271,0.314,None,14.67,None,306.2,9240,0.105,83,179.99,0.417
2015,Johnson County,05000US21115,0.27,0.394,0.051,18.37,6.4,94.1,12335,0.144,None,69.67,0.25
2015,"Kenton County, KY",05000US21117,0.27,0.29,0.196,9.44,3.4,396.4,10323,0.104,196.6,271.73,0.239
2015,Knott County,05000US21119,0.305,0.41,0.097,38.13,None,130.2,14540,0.14,None,15.49,0.545
2015,Knox County,05000US21121,0.297,0.338,None,29.67,5.1,371.8,11001,0.148,36.9,91.71,0.224
2015,Larue County,05000US21123,0.271,0.305,None,26.3,None,318,10308,0.134,None,51.36,0.231
2015,Laurel County,05000US21125,0.297,0.33,0.093,22.95,5.3,174.9,9982,0.122,27.8,86.71,0.282
2015,Lawrence County,05000US21127,0.334,0.388,None,32.41,None,113.6,10899,0.157,37.6,50.1,0.35
2015,Lee County,05000US21129,0.409,0.294,None,30.99,None,129.8,9158,0.126,73.3,44.36,0
2015,Leslie County,05000US21131,0.396,0.38,0.098,27.58,None,71.6,14104,0.154,None,None,0.333
2015,Letcher County,05000US21133,0.284,0.379,0.069,31.05,None,104.4,12374,0.176,67.2,47.98,0.444
2015,Lewis County,05000US21135,0.334,0.372,0.126,24.6,None,195.2,10761,0.125,68,62.28,0.313
2015,Lincoln County,05000US21137,0.314,0.303,None,31.78,None,404.7,10240,0.127,28.3,53.83,0.455
2015,Livingston County,05000US21139,0.303,0.314,None,33.08,None,127.3,11516,0.134,122.2,69.79,0.3
2015,Logan County,05000US21141,0.28,0.363,0.111,25.05,None,262.7,11054,0.128,68.1,131.79,0.27
2015,Lyon County,05000US21143,0.15,0.303,None,None,None,371.2,10909,0.132,92,31.97,0.182
2015,McCracken County,05000US21145,0.229,0.306,0.115,17.92,5,508,10327,0.1,176.2,215.57,0.313
2015,McCreary County,05000US21147,0.401,0.332,0.101,18.9,None,221.4,11597,0.142,59.8,67.19,0.091
2015,McLean County,05000US21149,0.247,0.324,None,28.26,None,126.2,9774,0.135,None,35.82,0.4
2015,Madison County,05000US21151,0.219,0.285,0.072,14.74,3.8,370.3,10173,0.1,84.6,197.36,0.306
2015,Magoffin County,05000US21153,0.331,0.331,None,31.27,None,153.4,12983,0.139,None,37.49,0.267
2015,Marion County,05000US21155,0.237,0.335,0.144,22.44,None,323.5,9726,0.113,64.9,106.39,0.29
2015,Marshall County,05000US21157,0.254,0.339,0.142,23.68,None,194.6,11047,0.109,43.6,115.34,0.286
2015,Martin County,05000US21159,0.374,0.377,0.139,31.79,None,39.2,13333,0.119,87.2,72.3,0.5
2015,Mason County,05000US21161,0.254,0.322,0.128,19.68,None,485.4,9349,0.144,103.2,159.09,0.375
2015,Meade County,05000US21163,0.373,0.355,0.103,26.07,None,171,10008,0.107,87,56.3,0.314
2015,Menifee County,05000US21165,0.361,0.314,0.126,24.63,None,514.5,9075,0.13,150.7,31.6,0
2015,Mercer County,05000US21167,0.235,0.32,None,17.47,None,291.6,10114,0.107,103.5,122.46,0.222
2015,Metcalfe County,05000US21169,0.371,0.334,None,28.29,None,220.7,10090,0.132,None,26.35,0.235
2015,Monroe County,05000US21171,0.246,0.343,None,36.28,None,203.3,11821,0.124,118.6,37.09,0.333
2015,Montgomery County,05000US21173,0.254,0.33,0.106,21.84,7.6,327.1,10134,0.118,60.9,217.52,0.346
2015,Morgan County,05000US21175,0.376,0.345,0.101,24.52,None,80.5,10927,0.149,110.9,None,0.188
2015,Muhlenberg County,05000US21177,0.279,0.36,0.11,20.44,None,407.3,10621,0.122,41.2,54.99,0.138
2015,Nelson County,05000US21179,0.298,0.319,0.214,25.6,None,588.9,10126,0.087,46.2,118.09,0.457
2015,Nicholas County,05000US21181,0.298,0.314,None,22.11,None,242.9,11819,0.128,84.8,91.16,0
2015,Ohio County,05000US21183,0.265,0.379,0.077,20.91,None,137.1,10261,0.144,35.5,105.54,0.469
2015,Oldham County,05000US21185,0.143,0.294,0.141,10.1,None,188.9,9981,0.101,176.5,75.34,0.406
2015,Owen County,05000US21187,0.335,0.334,None,28.85,None,55.7,13037,0.117,None,24.51,0.579
2015,Owsley County,05000US21189,0.405,0.337,None,30.08,None,None,12225,0.141,None,0,0.333
2015,Pendleton County,05000US21191,0.279,0.324,None,31.81,None,253.4,10653,0.138,56.2,63.15,0.353
2015,Perry County,05000US21193,0.329,0.399,0.104,37.87,7.2,240.8,13172,0.145,23.8,109.9,0.271
2015,Pike County,05000US21195,0.309,0.362,0.077,30.06,5,204.1,10955,0.151,27.1,39.46,0.276
2015,Powell County,05000US21197,0.445,0.323,None,35.93,11,208.3,11981,0.113,76.6,63.16,0.167
2015,Pulaski County,05000US21199,0.273,0.317,0.068,21.26,2.9,165.1,9605,0.13,55.7,103.94,0.24
2015,Robertson County,05000US21201,0.326,0.333,0.147,None,None,None,11474,0.138,None,None,1
2015,Rockcastle County,05000US21203,0.276,0.394,None,27.62,None,164.6,9954,0.145,None,64.99,0.226
2015,Rowan County,05000US21205,0.251,0.342,0.099,14.78,None,575.8,10975,0.121,64,79.47,0.281
2015,Russell County,05000US21207,0.309,0.316,0.078,28.6,None,240,10226,0.112,32,69.94,0.263
2015,Scott County,05000US21209,0.152,0.315,0.114,13.07,None,271.1,9773,0.102,107.4,334.53,0.333
2015,Shelby County,05000US21211,0.27,0.318,0.123,12.72,4.3,520.5,10723,0.114,124.1,139.73,0.122
2015,Simpson County,05000US21213,0.301,0.297,None,21.5,None,211,12375,0.124,69.1,203.08,0.278
2015,Spencer County,05000US21215,0.321,0.286,0.236,18.7,None,218.2,10492,0.101,48.7,40.65,0.1
2015,Taylor County,05000US21217,0.227,0.346,0.12,21.1,7.4,344.3,11031,0.126,52.8,177.06,0.158
2015,Todd County,05000US21219,0.285,0.342,0.141,25.39,None,252.9,10764,0.11,105.9,78.13,0.105
2015,Trigg County,05000US21221,0.264,0.294,0.141,27.18,None,318.4,11220,0.117,64.3,102.05,0.269
2015,Trimble County,05000US21223,None,0.333,None,21.01,None,364.2,13204,0.113,None,30.27,0.182
2015,Union County,05000US21225,0.209,0.342,0.117,26.59,None,1494.9,11447,0.113,271,88.45,0.273
2015,"Warren County, KY",05000US21227,0.254,0.289,0.132,13.19,2.8,391.1,10479,0.085,89.2,194.96,0.326
2015,Washington County,05000US21229,0.21,0.328,None,41.67,None,473.3,9956,0.147,None,33.91,0.211
2015,Wayne County,05000US21231,0.289,0.309,None,24.08,None,230.5,10823,0.117,26.9,90.78,0.3
2015,Webster County,05000US21233,0.273,0.328,None,31.27,None,427,10723,0.129,None,38.42,0.333
2015,Whitley County,05000US21235,0.285,0.342,0.069,24.26,6,236.6,11485,0.128,45,107.25,0.233
2015,Wolfe County,05000US21237,0.375,0.33,None,39.15,None,181.5,11581,0.112,None,28.85,0.438
2015,Woodford County,05000US21239,0.14,0.309,None,28.98,None,179.4,9529,0.116,89.7,123.9,0.206
2015,Acadia Parish,05000US22001,0.236,0.323,0.179,25.61,6.7,489.4,11065,0.116,173.7,433.01,0.29
2015,Allen Parish,05000US22003,0.213,0.347,0.135,14.41,None,317.2,11139,0.113,550.3,167.84,0.438
2015,"Ascension Parish, LA",05000US22005,0.194,0.332,0.215,21.8,4.4,344.7,11285,0.103,178.3,269.53,0.29
2015,Assumption Parish,05000US22007,0.2,0.325,0.119,29.33,6.8,460.3,9701,0.119,92.9,402.3,0.526
2015,Avoyelles Parish,05000US22009,0.265,0.383,0.137,24.87,4.8,535.6,13613,0.146,354.7,573.42,0.486
2015,Beauregard Parish,05000US22011,0.258,0.351,0.106,27.91,5,366.6,12209,0.13,127.7,260.84,0.515
2015,Bienville Parish,05000US22013,0.259,0.378,0.173,30.64,None,781.5,12084,0.14,239.4,268.16,0.286
2015,"Bossier Parish, LA",05000US22015,0.256,0.359,0.161,15.42,5.2,392.8,11889,0.114,136.1,360.95,0.167
2015,"Caddo Parish, LA",05000US22017,0.22,0.335,0.127,19.9,12.6,942.8,11268,0.125,369.5,637.98,0.2
2015,"Calcasieu Parish, LA",05000US22019,0.219,0.332,0.149,19.72,8.4,555.3,10924,0.126,325.4,586.92,0.3
2015,Caldwell Parish,05000US22021,0.287,0.356,None,32.39,None,319.9,14636,0.13,151.2,236.27,0.211
2015,Cameron Parish,05000US22023,0.309,0.345,None,None,None,89.5,8521,0.119,None,141.39,0.4
2015,Catahoula Parish,05000US22025,0.283,0.375,0.097,38.37,None,641.3,11919,0.115,208.6,1167.84,0.571
2015,Claiborne Parish,05000US22027,0.226,0.389,0.12,20.9,None,772.5,12433,0.151,376,555.16,0.286
2015,Concordia Parish,05000US22029,0.225,0.367,0.098,28.52,14.6,505.8,12109,0.147,245.3,596.82,0.393
2015,De Soto Parish,05000US22031,0.284,0.35,0.119,27.42,9.5,715.8,11194,0.138,160.4,1332.98,0.5
2015,"East Baton Rouge Parish, LA",05000US22033,0.17,0.331,0.152,14.85,17.1,583.8,9855,0.111,851,700.68,0.314
2015,East Carroll Parish,05000US22035,0.265,0.426,0.075,None,20.4,930.1,13536,0.169,661.3,661.97,0
2015,East Feliciana Parish,05000US22037,0.211,0.397,0.089,28.82,10.3,354.9,11955,0.152,534.7,60.75,0.464
2015,Evangeline Parish,05000US22039,0.263,0.352,0.178,27.12,5.7,596.3,15093,0.126,144.1,263.38,0.4
2015,Franklin Parish,05000US22041,0.258,0.363,0.136,28.28,None,637.1,13073,0.145,117.6,153.49,0.533
2015,Grant Parish,05000US22043,0.29,0.331,0.107,28.84,6.9,358,12249,0.13,133.8,70.83,0.292
2015,Iberia Parish,05000US22045,0.201,0.392,0.134,23.72,8.4,768.9,10500,0.121,142.2,433.52,0.443
2015,Iberville Parish,05000US22047,0.164,0.421,0.234,21.79,11,601.9,10543,0.13,770,1161.96,0.355
2015,Jackson Parish,05000US22049,0.193,0.395,None,25.68,None,407,13413,0.123,144.5,34.57,0.154
2015,"Jefferson Parish, LA",05000US22051,0.208,0.328,0.144,12.05,17.2,353.3,10525,0.122,407.4,478.05,0.319
2015,Jefferson Davis Parish,05000US22053,0.28,0.335,0.148,25.84,12.1,305.4,12217,0.127,182.1,288.71,0.371
2015,"Lafayette Parish, LA",05000US22055,0.223,0.282,0.218,14.39,6.4,538.2,10886,0.078,274.1,620.09,0.388
2015,Lafourche Parish,05000US22057,0.226,0.353,0.174,22.06,5.6,424.6,10343,0.105,121.2,171.28,0.337
2015,LaSalle Parish,05000US22059,0.263,0.368,None,30.99,None,375.2,14100,0.119,309.4,293.4,0.333
2015,Lincoln Parish,05000US22061,0.149,0.344,0.116,16.42,5.2,860.4,11196,0.102,162.6,393.53,0.163
2015,"Livingston Parish, LA",05000US22063,0.238,0.35,0.147,25.01,6,195.5,12733,0.122,121.7,317.84,0.311
2015,Madison Parish,05000US22065,0.246,0.421,0.158,26.88,None,1119,13191,0.112,572.1,802.57,0.381
2015,Morehouse Parish,05000US22067,0.219,0.399,0.065,27.9,13.5,805.5,13233,0.178,278.1,571.53,0.382
2015,Natchitoches Parish,05000US22069,0.271,0.374,0.118,26.89,10.6,956,12503,0.128,240.2,616.77,0.279
2015,"Orleans Parish, LA",05000US22071,0.199,0.309,0.202,14.89,48,1162.4,9791,0.119,1834.3,789.05,0.283
2015,"Ouachita Parish, LA",05000US22073,0.211,0.341,0.112,16.24,7.7,1066.5,12718,0.119,365,533.98,0.202
2015,Plaquemines Parish,05000US22075,0.234,0.343,0.175,15.52,7.3,259.2,9447,0.109,194.8,168.42,0.611
2015,Pointe Coupee Parish,05000US22077,0.139,0.358,0.138,31.32,8.7,321.2,10562,0.147,215.7,636.52,0.429
2015,"Rapides Parish, LA",05000US22079,0.234,0.362,0.137,20.25,8.8,591.5,11330,0.137,369.1,785.33,0.224
2015,Red River Parish,05000US22081,0.244,0.395,0.226,39.19,None,957.4,13976,0.126,104.1,775.51,0.296
2015,Richland Parish,05000US22083,0.177,0.385,None,22.71,None,889.1,13356,0.127,235.8,285.88,0.313
2015,Sabine Parish,05000US22085,0.237,0.384,0.146,41.31,None,328.9,10943,0.148,78.7,288.55,0.475
2015,St. Bernard Parish,05000US22087,0.216,0.353,0.179,20.55,7.9,405.9,10689,0.115,377.8,241.26,0.3
2015,St. Charles Parish,05000US22089,0.198,0.346,0.176,14.93,7.6,320.8,10710,0.109,174.5,364.45,0.426
2015,St. Helena Parish,05000US22091,0.21,0.398,None,29.62,None,469.7,15884,0.158,148.7,596.62,0.625
2015,St. James Parish,05000US22093,0.203,0.376,0.229,26.61,9.9,497.2,10966,0.14,299.8,657.43,0.355
2015,St. John the Baptist Parish,05000US22095,0.174,0.344,0.126,22.24,16,621.1,9568,0.131,282.1,189.47,0.292
2015,St. Landry Parish,05000US22097,0.25,0.421,0.145,26.84,8.7,595.3,11330,0.146,292.5,669.13,0.364
2015,St. Martin Parish,05000US22099,0.251,0.351,0.167,23.06,5,715,11135,0.129,187.4,342.98,0.323
2015,St. Mary Parish,05000US22101,0.221,0.387,0.14,20.54,7.6,555,11359,0.142,156.7,617.21,0.169
2015,"St. Tammany Parish, LA",05000US22103,0.204,0.288,0.201,17.35,4.9,212.2,12412,0.103,134.6,196.81,0.299
